DATAFLOW,LAST UPDATE,freq,c_resid,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE25,2018,2437668,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE25,2019,2447624,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE25,2020,1093893,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE25,2021,1601807,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE3,2012,1791919,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE3,2013,1813852,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE3,2014,1844738,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE3,2015,1845542,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE3,2016,1821639,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE3,2017,1918556,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE3,2018,1941856,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE3,2019,1921570,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE3,2020,1018218,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE3,2021,1501671,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE31,2012,236723,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE31,2013,241356,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE31,2014,256829,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE31,2015,272270,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE31,2016,249368,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE31,2017,271360,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE31,2018,284069,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE31,2019,296126,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE31,2020,112687,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE31,2021,171565,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE32,2012,369034,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE32,2013,376524,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE32,2014,370635,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE32,2015,422339,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE32,2016,434373,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE32,2017,467810,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE32,2018,458837,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE32,2019,441710,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE32,2020,193014,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE32,2021,309467,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE33,2012,614393,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE33,2013,626416,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE33,2014,617247,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE33,2015,591211,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE33,2016,593322,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE33,2017,610987,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE33,2018,621237,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE33,2019,611276,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE33,2020,371940,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE33,2021,501717,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE34,2012,348221,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE34,2013,339640,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE34,2014,355008,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE34,2015,322041,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE34,2016,314284,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE34,2017,319257,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE34,2018,320881,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE34,2019,316787,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE34,2020,197240,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE34,2021,306781,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE35,2012,223548,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE35,2013,229916,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE35,2014,245019,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE35,2015,237681,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE35,2016,230292,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE35,2017,249142,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE35,2018,256832,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE35,2019,255671,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE35,2020,143337,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BE35,2021,212141,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG,2012,5029264,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG,2013,5365095,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG,2014,5458843,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG,2015,5743599,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG,2016,6591944,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG,2017,6832745,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG,2018,7124884,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG,2019,7475390,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG,2020,3552681,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG,2021,5086830,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG3,2012,3027984,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG3,2013,3201242,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG3,2014,3086914,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG3,2015,3224824,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG3,2016,3758579,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG3,2017,3849118,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG3,2018,4059566,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG3,2019,4246618,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG3,2020,1932397,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG3,2021,2976402,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG31,2012,224868,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG31,2013,251850,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG31,2014,221028,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG31,2015,232955,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG31,2016,250382,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG31,2017,243772,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG31,2018,242596,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG31,2019,240643,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG31,2020,159438,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG31,2021,215230,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG32,2012,328903,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG32,2013,323810,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG32,2014,322752,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG32,2015,342433,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG32,2016,378163,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG32,2017,376409,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG32,2018,412608,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG32,2019,434584,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG32,2020,208805,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG32,2021,285590,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG33,2012,1248967,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG33,2013,1298469,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG33,2014,1179796,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG33,2015,1244044,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG33,2016,1481401,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG33,2017,1544599,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG33,2018,1653648,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG33,2019,1659689,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG33,2020,736075,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG33,2021,1090866,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG34,2012,1225246,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG34,2013,1327113,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG34,2014,1363338,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG34,2015,1405392,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG34,2016,1648633,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG34,2017,1684338,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG34,2018,1750714,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG34,2019,1911702,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG34,2020,828079,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG34,2021,1384716,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG4,2012,2001280,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG4,2013,2163853,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG4,2014,2371929,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG4,2015,2518775,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG4,2016,2833365,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG4,2017,2983627,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG4,2018,3065318,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG4,2019,3228772,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG4,2020,1620284,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG4,2021,2110428,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG41,2012,1294027,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG41,2013,1409915,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG41,2014,1558142,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG41,2015,1639730,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG41,2016,1853564,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG41,2017,1992297,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG41,2018,2024834,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG41,2019,2110124,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG41,2020,940429,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG41,2021,1227708,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG42,2012,707253,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG42,2013,753938,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG42,2014,813787,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG42,2015,879045,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG42,2016,979801,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG42,2017,991330,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG42,2018,1040484,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG42,2019,1118648,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG42,2020,679855,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,BG42,2021,882720,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH,2012,16297767,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH,2013,15753238,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH,2014,17162053,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH,2015,17429421,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH,2016,17477932,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH,2017,18562061,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH,2018,19353083,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH,2019,19764557,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH0,2012,16297767,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH0,2013,15753238,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH0,2014,17162053,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH0,2015,17429421,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH0,2016,17477932,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH0,2017,18562061,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH0,2018,19353083,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH0,2019,19764557,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH01,2012,4052337,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH01,2013,3494660,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH01,2014,4206435,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH01,2015,4231384,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH01,2016,4264941,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH01,2017,4535185,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH01,2018,4784102,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH01,2019,4913969,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH02,2012,2925184,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH02,2013,3233714,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH02,2014,3139827,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH02,2015,3235829,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH02,2016,3173501,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH02,2017,3398392,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH02,2018,3567472,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH02,2019,3615787,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH03,2012,1002331,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH03,2013,879748,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH03,2014,1088831,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH03,2015,1115322,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH03,2016,1124905,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH03,2017,1208278,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH03,2018,1244362,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH03,2019,1281783,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH04,2012,2628583,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH04,2013,1628236,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH04,2014,2769827,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH04,2015,2917409,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH04,2016,2976457,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH04,2017,3172214,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH04,2018,3298643,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH04,2019,3421111,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH05,2012,2668772,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH05,2013,3444254,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH05,2014,2719171,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH05,2015,2589064,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH05,2016,2639852,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH05,2017,2768416,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH05,2018,2938656,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH05,2019,2982129,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH06,2012,1976857,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH06,2013,1758892,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH06,2014,2162792,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH06,2015,2300660,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH06,2016,2207893,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH06,2017,2294458,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH06,2018,2421648,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH06,2019,2439650,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH07,2012,1043703,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH07,2013,1313734,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH07,2014,1075170,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH07,2015,1039753,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH07,2016,1090383,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH07,2017,1185118,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH07,2018,1098200,
ESTAT:TOUR_OCC_ARN2(1.0),12/01/24 23:00:00,A,TOTAL,NR,I551,CH07,2019,1110128,
